id,created_at,sid,property_name,location,latitude,longitude,nearby_hospitals,nearby_schools,nearby_landmarks
112,2025-01-12 17:45:05.835412+00,GhoDu1000112,Ghost,"Al Jaddaf, Dubai",25.21426336,55.31830105,Al Zahra Hospital (4.22km) || Medcare Hospital (4.22km) || Mediclinic City Hospital (4.54km) || 5-10km: Saudi German Hospital (5.97km) || Dubai Hospital (5.97km) || Iranian Hospital Dubai (6.13km) || Rashid Hospital (6.13km) || NMC Royal Hospital (6.86km) || Aster Hospital (7.84km) (3.8km) || 5-10km: Saudi German Hospital (6.38km) || Dubai Hospital (6.38km) || Al Zahra Hospital (6.59km) || Medcare Hospital (6.59km) || NMC Royal Hospital (6.93km) || Mediclinic City Hospital (6.94km) || Aster Hospital (7.87km) || Iranian Hospital Dubai (8.14km) || Rashid Hospital (8.14km) (3.8km) || 5-10km: Saudi German Hospital (6.32km) || Dubai Hospital (6.32km) || NMC Royal Hospital (6.59km) || Aster Hospital (7.44km) || Al Zahra Hospital (7.97km) || Medcare Hospital (7.97km) || Mediclinic City Hospital (8.35km) || Iranian Hospital Dubai (9.14km) || Rashid Hospital (9.14km) || Canadian Specialist Hospital (9.79km) (3.9km),Hartland International School (3.33km) || Kings School Dubai (4.18km) || GEMS Wellington International School (4.71km) || Repton School Dubai (4.71km) || 5-10km: Dubai International School (5.97km) || GEMS Modern Academy (5.97km) || Dubai English Speaking School (6.43km) (3.8km) || Hartland International School (0.88km) || 5-10km: Dubai International School (6.38km) || GEMS Modern Academy (6.38km) || Kings School Dubai (6.59km) || GEMS Wellington International School (7.08km) || Repton School Dubai (7.08km) || Dubai English Speaking School (8.24km) (3.8km) || Hartland International School (0.99km) || 5-10km: Dubai International School (6.32km) || GEMS Modern Academy (6.32km) || Kings School Dubai (8.0km) || GEMS Wellington International School (8.45km) || Repton School Dubai (8.45km) || Dubai English Speaking School (9.07km) (3.9km),Dubai Opera (2.33km) || Dubai Mall (2.52km) || Burj Khalifa (2.52km) || Dubai Creek (3.29km) || 5-10km: Dubai Frame (5.42km) || Dubai Festival City Mall (6.71km) (3.8km) || Dubai Opera (4.78km) || Dubai Mall (4.95km) || Burj Khalifa (4.95km) || 5-10km: Dubai Creek (5.65km) || Dubai Festival City Mall (5.68km) || Dubai Frame (6.45km) (3.8km) || Dubai Festival City Mall (4.63km) || 5-10km: Dubai Opera (6.35km) || Dubai Mall (6.45km) || Burj Khalifa (6.45km) || Dubai Frame (6.83km) || Dubai Creek (7.04km) (3.9km)
113,2024-02-01 19:42:01.237834+00,SoSolDu1000113,Sobha Solis,Motor City,25.04926453,55.24184423,"NMC Royal Hospital Motor City (2.5km) || Saudi German Hospital Motor City (3.2km) || Mediclinic City Hospital (3.8km) || Mediclinic Parkview Hospital (4.0km) || Dubai Hospital Motor City (4.8km)
","GEMS Millennium School (2.0km) || Jumeirah English Speaking School Motor City (2.8km) || Dubai British School Motor City (3.1km) || Indian International School (3.6km) || City International School Motor City (4.2km)
","Motor City Stadium (1.5km) || Dubai Miracle Garden (2.5km) || Dubai Autodrome (3.0km) || Al Badia Golf Club (5.0km) || Dubai Butterfly Garden (2.2km)
"
114,2024-02-01 19:42:01.237834+00,SoBayUm1000114,Bayside Marina Residences,Al Seanneeah,25.6052636,55.62773821,"Umm Al Quwain Hospital (3.0km) || Emirates Hospital, UAQ (4.5km) || Aster Hospital UAQ (5.2km) || NMC Specialty Hospital UAQ (6.0km) || Al Zahra Hospital UAQ (4.8km)
","Umm Al Quwain English School (2.5km) || Al Mawakeb School, UAQ (3.2km) || Emirates Future School (3.8km) || City International School, UAQ (4.0km) || Al Quwain International School (2.8km)
","Umm Al Quwain Fort (0.8km) || Dreamland Aqua Park (2.5km) || UAQ Museum (1.2km) || Creekside Park, UAQ (3.0km) || Al-Sinniyah Beach (4.0km)
"
115,2024-02-01 19:42:01.237834+00,ArCitDu1000115,City Walk Crestlane,City Walk,25.20659193,55.25704551,American Hospital Dubai (2.5km) || Saudi German Hospital (2.0km) || Mediclinic City Hospital (3.0km) || Rashid Hospital (4.5km) || NMC Specialty Hospital (3.5km),GEMS Wellington Academy (2.2km) || Jumeirah English Speaking School (2.8km) || City International School (3.1km) || Dubai International Academy (2.8km) || Repton School Dubai (3.5km),Dubai Opera (0.8km) || Burj Khalifa (1.5km) || Dubai Mall (1.2km) || Souk Al Bahar (1.3km) || The Dubai Fountain (1.1km)
116,2024-02-01 19:42:01.237834+00,ARVidSh1000116,Vida Residences Aljada,Aljada,25.31750425,55.47744333,University Hospital Sharjah (3.62km) || 5-10km: Al Zahra Hospital Sharjah (6.44km) || Medcare Hospital Sharjah (6.44km) || NMC Royal Hospital Sharjah (6.79km) || Central Private Hospital (8.73km),Sharjah English School (3.62km) || 5-10km: Victoria International School (6.44km) || American School of Creative Science (6.44km) || GEMS Westminster School (6.79km) || Delta English School (8.73km),Sharjah City Centre (3.62km) || University City (3.62km) || 5-10km: Sahara Centre (6.44km) || Blue Souk (6.44km) || Al Majaz Waterfront (6.79km) || Al Qasba (8.73km)
117,2024-03-15 19:42:01.237834+00,DAAutDu1000117,Autograph Collection,Damac Hills,25.02729125,55.25206642,Medcare Medical Centre Motor City (3.2km)�|| Saudi German Clinic (4.1km)�|| Mediclinic Parkview Hospital (8.7km),Jebel Ali School (2.8km)|| Fairgreen International School (4.5km)|| CreaKids Nursery (1.2km),Trump International Golf Club (0.5km)|| DAMAC Hills Park (1.8km)|| Wave Pool (2.1km)
118,2024-03-15 19:42:01.237834+00,DACavDu1000118,Cavalli Casa Tower,Dubai Media City,25.09183222,55.15005066,American Hospital Media City Clinic (0.3km)�|| Medcare Hospital Al Safa (5.1km)�|| Emirates Hospital Clinics (6.8km),Dubai College (3.7km) || Kings' School Dubai (4.2km) || GEMS Wellington Academy (4.9km),Palm Jumeirah (6.8km) || Dubai Marina (3.1km) || JLT Park (1.2km)
119,2024-03-15 19:42:01.237834+00,DADamDu1000119,Damac Lagoons Ibiza,Dubailand,25.01043004,55.22878044,Aster Medical Centre (4.3km)|| Mediclinic Parkview Hospital (7.8km)|| NMC Royal Hospital (13.9km),Jebel Ali School (8.2km)|| Royal Grammar School (9.8km)|| South View School (11.2km),DAMAC Lagoons Beach (0.1km)|| Trump Golf Club (3.7km)|| Cityland Mall (5.4km)
120,2024-03-15 19:42:01.237834+00,DADamDu1000120,Damac Lagoons Marbella,Dubailand,25.01043004,55.22878044,Aster Medical Centre (4.3km)|| Mediclinic Parkview Hospital (7.8km)|| NMC Royal Hospital (13.9km),Jebel Ali School (8.2km)|| Royal Grammar School (9.8km)|| South View School (11.2km),Tropical Islands (0.3km)|| DAMAC Hills Park (2.1km)|| Motor City (4.7km)
121,2024-03-15 19:42:01.237834+00,DADamDu1000121,Damac Lagoons Nice,Dubailand,25.00203069,55.23430707,Aster Medical Centre (3.9km)|| Mediclinic Parkview Hospital (7.2km)|| Medcare Motor City (8.1km),Fairgreen International School (4.8km)|| Jebel Ali School (6.3km)|| CreaKids Nursery (7.1km),Lagoons Promenade (0.2km)|| First Avenue Mall (5.6km)|| Dubai Autodrome (6.9km)
122,2024-03-15 19:42:01.237834+00,DADamDu1000122,Damac Elo,Damac Hills 2,24.98345181,55.3922348,NMC Royal Hospital (8.3km)|| Mediclinic Parkview Hospital (9.7km)|| Saudi German Hospital (12.4km),South View School (2.1km)|| Jebel Ali School (3.8km)|| Royal Grammar School (5.3km),DAMAC Hills 2 Park (0.4km)|| Water Town Attractions (0.8km)|| Dubai Sports City (4.2km)
123,2024-03-15 19:42:01.237834+00,DAEveDu1000123,Evergreens,Damac Hills 2,24.98310645,55.39182214,NMC Royal Hospital (8.2km)|| Mediclinic Parkview Hospital (9.6km)|| Saudi German Hospital (12.3km),South View School (2.0km)|| Jebel Ali School (3.7km)|| Royal Grammar School (5.2km),Golf Courses (1.1km)|| Skate Park (0.6km)|| Horse Riding Academy (1.4km)
124,2024-03-15 19:42:01.237834+00,DALagDu1000124,Lagoons Views,Dubailand,25.01362793,55.2247814,Aster Medical Centre (5.1km)|| Mediclinic Parkview Hospital (8.6km)|| Medcare Motor City (9.3km),Jebel Ali School (9.1km)|| Dubai International Academy (11.7km) || GEMS Wellington (12.4km),Crystal Lagoons (0.3km)|| Dubai Miracle Garden (6.2km) || Global Village (8.9km)
125,2024-03-15 19:42:01.237834+00,DADamDu1000125,Damac Riverside,Dubailand,24.97589011,55.23453462,NMC Royal Hospital (9.8km)|| Saudi German Hospital (14.1km)|| Mediclinic Parkview Hospital (15.3km),Royal Grammar School (5.7km)|| The International School of Choueifat (6.0km)|| South View School (6.3km),Trump Golf Club (4.2km)|| Mudon Central Park (5.1km)7|| Dubai Polo & Equestrian Club (6.8km)
126,2024-03-15 19:42:01.237834+00,DASafDu1000126,Safa Gate,Al Wasl,25.18280169,55.25011975,Medcare Hospital Al Safa (1.2km)|| Emirates Hospital Clinics (2.3km) || American Hospital (3.1km),Dubai English Speaking School (2.1km) || GEMS Wellington Primary (3.8km) || Kings' School Dubai (4.3km),Al Safa Park (0.4km) || Dubai Mall (3.7km) || Burj Khalifa (4.1km)
127,2024-03-15 19:42:01.237834+00,DAVioDu1000127,Violet,Damac Hills 2,24.98583246,55.39139789,"Mediclinic Parkview Hospital (13 km) || NMC Royal Hospital, DIP (15 km) || Aster Clinic, Arabian Ranches (17 km)","CreaKids Nursery, Motor City (13 km) || GEMS Metropole School, Motor City (15 km) || Fairgreen International School (16 km)",Al Qudra Desert (10 km) || The Sevens Stadium (15 km) || Dubai Outlet Mall (18 km)
128,2024-03-15 19:42:01.237834+00,DAAmaDu1000128,Amargo,Damac Hills 2,24.99065647,55.38569329,"Mediclinic Parkview Hospital (13 km) || NMC Royal Hospital, DIP (15 km) || Aster Clinic, Arabian Ranches (17 km)","CreaKids Nursery, Motor City (13 km) || GEMS Metropole School, Motor City (15 km) || Fairgreen International School (16 km)",Al Qudra Desert (10 km) || The Sevens Stadium (15 km) || Dubai Outlet Mall (18 km)
129,2024-03-15 19:42:01.237834+00,DABayDu1000129,Bay 2 By Cavalli,Dubai Harbour,25.09115407,55.14556151,Saudi German Hospital (6.5 km) || Al Zahra Hospital Dubai (7 km) || Mediclinic Al Sufouh (8 km),The International School of Choueifat (6 km) || American School of Dubai (7 km) || GEMS Wellington International School (8 km),Dubai Marina Mall (2 km) || JBR Beach (2.5 km) || Skydive Dubai (3 km)
130,2024-03-15 19:42:01.237834+00,DABayDu1000130,Bay By Cavalli,Dubai Harbour,25.09305788,55.14369293,Saudi German Hospital (6.5 km) || Al Zahra Hospital Dubai (7 km) || Mediclinic Al Sufouh (8 km),The International School of Choueifat (6 km) || American School of Dubai (7 km) || GEMS Wellington International School (8 km),Dubai Marina Mall (2 km) || JBR Beach (2.5 km) || Skydive Dubai (3 km)
131,2024-03-15 19:42:01.237834+00,DABelDu1000131,Belair At The Trump Estates,Damac Hills,25.0188495,55.24920685,"Mediclinic Parkview Hospital (8 km) || NMC Royal Hospital, DIP (10 km) || Aster Clinic, Arabian Ranches (12 km)","Jebel Ali School (2 km) || GEMS Metropole School, Motor City (6 km) || Fairgreen International School (8 km)",Trump International Golf Club (1 km) || Dubai Autodrome (7 km) || Global Village (10 km)
132,2024-03-15 19:42:01.237834+00,DACanDu1000132,Canal Crown 2 Altitude,Business Bay,25.18229249,55.2813267,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
133,2024-03-15 19:42:01.237834+00,DACanDu1000133,Canal Crown,Business Bay,25.18202183,55.2802002,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
134,2024-03-15 19:42:01.237834+00,DACanDu1000134,Canal Heights,Business Bay,25.18366772,55.27858482,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
135,2024-03-15 19:42:01.237834+00,DAChiDu1000135,Chic Tower,Business Bay,25.18346226,55.26130107,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
136,2024-03-15 19:42:01.237834+00,DACasDu1000136,Casa,Dubai Media City,25.09749703,55.15593231,Saudi German Hospital (5 km) || Al Zahra Hospital Dubai (6 km) || Mediclinic Al Sufouh (7 km),American School of Dubai (4 km) || GEMS Wellington International School (5 km) || Dubai International Academy (6 km),Dubai Media City Amphitheatre (1 km) || Palm Jumeirah (3 km) || Mall of the Emirates (7 km)
137,2024-03-15 19:42:01.237834+00,DAGolDu1000137,Golf Gate 2,Damac Hills,25.02218665,55.24284098,"Aster Medical Centre (8 mins) || Mediclinic Parkview Hospital (10 mins) || NMC Royal Hospital (15 mins) ",Jebel Ali School (2 km) || GEMS Metropole School (6 km) || Fairgreen International School (8 km),Trump International Golf Club (1 km) || Dubai Autodrome (7 km) || Global Village (10 km)
138,2024-03-15 19:42:01.237834+00,DAGolDu1000138,Golf Greens,Damac Hills,25.01364024,55.25287064,"Aster Medical Centre (8 mins) || Mediclinic Parkview Hospital (10 mins) || NMC Royal Hospital (15 mins) ",Jebel Ali School (2 km) || GEMS Metropole School (6 km) || Fairgreen International School (8 km),Trump International Golf Club (1 km) || Dubai Autodrome (7 km) || Global Village (10 km)
139,2024-03-15 19:42:01.237834+00,DAHarDu1000139,Harbour Lights,Maritime City,25.27199469,55.26861701,"Emirates Hospital (17 mins) || Mediclinic Dubai Mall (18 mins) || Medcare Hospital Al Safa (18 mins) ","Al Ahmadiya School Al Ras (2.69 km) || Commercial School Secondary School For Boys (2.74 km) || New Academy School (2.85 km) ",Dubai Maritime Museum (3 km) || Sheikh Saeed Al Maktoum House (3.5 km) || Dubai Gold Souk (4 km)
140,2024-03-15 19:42:01.237834+00,DAMykDu1000140,Mykonos Lagoons,Dubailand,25.00805474,55.22171747,Aster Medical Centre (3.9km)|| Mediclinic Parkview Hospital (7.2km)|| Medcare Motor City (8.1km),Fairgreen International School (4.8km)|| Jebel Ali School (6.3km)|| CreaKids Nursery (7.1km),Lagoons Promenade (0.5km)|| First Avenue Mall (5.6km)|| Dubai Autodrome (6.9km)
